source,path,sha1,blur_score,label,confidence,reason,status,error
images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000037.jpg,dba18bfc65b5a6d349b4598b4da02c454f7b083b,1602.36,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,
images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000038.jpg,08230cf05707d45419caf69adeb88e9fcd47079a,407.09,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,
images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000039.jpg,801922b04dd63ed354cefaddcc93480f8f76cc34,63.01,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,
images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000040.jpg,2bc3d66cc6bbb88ad056b76b6641d6a1e35a3ca5,550.96,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,
images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000042.jpg,11640c21617074b79fcdaa8d311aa6a55ea00a35,63.07,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000002.jpg,6631d0b5b1ac0b436e0a1df78e8a889a67c3836d,70.65,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000003.jpg,a4cf8d33f478cdf99657d5954be3f008f9807fbe,167.68,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000004.jpg,efd5f456e20368dd464889006b0d82829621cdaa,53.35,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000005.jpg,69fcc1ca8f1192c96246fba1828d2981336d2f44,138.63,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000006.jpg,4d6a065247950022a06950fdbf49489c315a813c,1076.48,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000007.jpg,05188163b1d3f8a42868d2c57af7daf16f7ab4c3,247.06,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000008.jpg,b25656fa4f48fb8a7d5229f680e0a6f40812145c,78.23,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000009.jpg,bf69cfe20d5fd53f40d73653b8222fa094098a21,152.97,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000010.jpg,86aa2840da848dde69ea90f6f19c05ffebaffeaa,1225.07,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000011.jpg,d940952030c454e110d2a8f46a73cd1923863f3c,59.39,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000012.jpg,5cdb511dab3b4ec99b2a44a8f8b7e3beaf0242d2,1334.64,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000013.jpg,55a705d6652008fc5573e0ac2716016ce29dfe94,201.67,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000014.jpg,3de36e5fdd362e3b20f01c15a8511490bda4f26e,114.22,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000015.jpg,f2412c814db372edfae36014d6a023b33418c068,94.0,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000017.jpg,ea8da4e49fb95930e42e968ff279e1eecd00f56b,652.62,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000018.jpg,966ecd48a62930d848615951c94701adc9dc5330,167.63,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000019.jpg,86af5944c677d2883f74a4df38deec1671e2f1c2,226.79,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000020.jpg,9e38216905bf54c464fb29ae63f55a0a7f2d98c3,198.26,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000021.jpg,9049f7f1f8739ea63d63e5a9e50d357b200fd9cf,1261.97,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000022.jpg,4474ce552cb679ebb84ba94e63fc5266a6b1c708,387.1,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000023.jpg,cb246e66b689cbbd3dd5949a1e5819935454e71a,868.62,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000024.jpg,2afbae6056db3a9719e759c54da0a42d136aa115,154.27,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000025.jpg,57efb40b002104337ad1240f4cadfdfd2e192fd8,192.21,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000027.jpg,f06a97ca89e714f206afb0ae50662fbe38afe899,373.39,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000029.jpg,5ba3e1f09eefb1cfb8385e2a00b4bd29b73eb1ed,2377.88,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000030.jpg,2516dd3a6ce842fcd9ffd53bb79d673f6fdc101b,299.46,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000031.jpg,b7f784a799b03d10eb382f5267a4f9b5ab980744,368.76,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000032.jpg,fc5a0d252550b999698116ebaab36b2396eddbd9,52.98,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000033.jpg,926626bb088a4f4e2460546a4932b18aec103165,310.88,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000034.jpg,7d8f10dfca7a55c0139e74c6c88214a3316c124b,132.76,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000035.jpg,1a129c74ed81ff887405a9dbc1999ab153705881,411.2,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000036.jpg,aa44d7722b085df1c0ef3ae820e0ba5aeec3ec67,250.35,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000037.jpg,0b193a4d915e340af97ff0c8ed667993ca2726b1,130.04,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000038.jpg,b092ba8b0efa3a8ef35b52bf5f7c214fba82e58e,478.26,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000039.jpg,07c247dfef7e5b244705125ae086686eda3a7adb,133.83,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000040.jpg,2fe8087b4d8e2dd8723e34afb593f3f0629e905a,370.28,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000041.jpg,1e6f17d12f57259155c3e09a714fec86e528e179,1247.95,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000042.jpg,3fe104bc582ed5352d0c00189626c84ba4617fd4,283.16,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000043.jpg,5cd91564a4bcb54d174379d4e88bf6b928cce5a1,65.12,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000044.jpg,ef0498374bf22156e65f7398b2221c63dbe46254,102.15,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000045.jpg,e8789685542c9a5aefb663eb55efecf7cdbb708a,77.99,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000046.jpg,f515e2c2b14c17588b2c25c2ed973505609c7dd7,573.75,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000047.jpg,7fc83f8bc553fa63fd56ef202c168414ada06b84,116.41,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000064.jpg,fb0299e47e9991e9a16236b2dca36aa1673415a7,344.15,camera,high,Desk clock with hidden camera callout and live-view graphics,ok,
images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000065.jpg,25c5ded47669fb09bbbf82d3bcd45f80cad9577e,139.21,camera,high,Glossy desk clock with covert camera monitoring shown,ok,
images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000066.jpg,ec17d935eebafca663a533f187c1685b00ac872f,403.42,camera,high,Black desk clock with live phone preview and hidden lens cue,ok,
images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000067.jpg,480ff5082d7ebe56379c14fa59c61ef18c43d4a7,491.71,camera,high,Clock product image includes explicit hidden camera viewing overlay,ok,
images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000068.jpg,7497a0599ccf46d95e74269c5906f2209ba669c8,278.33,camera,high,Black desk clock with hidden camera graphics and live-view example,ok,
images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000069.jpg,7460f55fb37fba661abc7adb62af45e548e0293c,467.77,camera,high,Desk clock hidden camera product with room monitoring shown,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000001.jpg,f1c1fc8a6efa9beb5ff6957f7d2aaea97682193c,585.97,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000002.jpg,d7a39442f56d0737b5adee693084ff83a39d35ab,664.81,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000003.jpg,764bd3de4e8b2b42401b24123bfe778e07cfd8f8,1653.17,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000004.jpg,48775e9e9584a3933e4edf44e0b2991e884a3c54,260.98,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000005.jpg,c5848bf7e13e2f68b5823a8f712a9566419b9638,130.7,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000007.jpg,2a51cf6071ef0a29e9879c0422185dd3252db48e,223.25,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000008.jpg,0191b4e412acc48257a19631a79310ff8e616cdf,242.3,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000011.jpg,92772bd366b60c074bf5fdef95f1e27c6640995f,180.11,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000012.jpg,ecbd06b066a222f1d2698c041eecb4214c0f76d6,1188.09,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000013.jpg,ffafae850fcb0025e80559ea2342688c4c948cae,630.74,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000015.jpg,64cc7c911a05659e888ed1d16205a95ff9c23444,1576.22,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000016.jpg,ee8f4e2370dfa3b84fface1d6a29311697762248,124.13,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000017.jpg,073d9bd534c063b4915137634669e13708c428f1,986.06,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000018.jpg,0db906ba3c310de2565897c56674b405a4469095,450.84,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000019.jpg,46bd7fa512f0f809f6b615bf963a9437f9040a2b,729.59,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000020.jpg,270a4e4275ff7650b35a0e5bc0789fc205e34d35,504.02,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000021.jpg,8d6adb8a556bca0550d1e2bcb5734673dfcb3dcd,351.1,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000022.jpg,5cd0a6461de4763d90b8c662d82449094f31318a,100.92,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000024.jpg,168ad22f25688ee871a2a6b93378b97b14248cab,1430.59,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000025.jpg,a6db916535cfa1c4ce76ddd7beae5ae8db61bb9b,302.47,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000026.jpg,ab2b79d9102e18dfb72d4b60f74d5a9b04a04186,439.32,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000027.jpg,be8454b613fbe1a24eb214f306ba55ad68e6a6a5,544.62,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000028.jpg,f76f92a9a8cbeed700f2d967a18b09c72f3de4de,251.27,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000031.jpg,901e5b3c73c65188d9bc20b0e7932a9ec6544372,390.97,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000032.jpg,7d00df195b0899e04e6e0923e42906693736bec0,313.77,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000033.jpg,ad3e947f0367d511cee9fc6035ed9a98b221d961,513.52,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000034.jpg,ff799c9834910067d6751a5c3786d9e8dbc02cb5,1300.68,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000035.jpg,3c0f75f452d6e7d6388fd1a2b19cc6f63b154a43,148.74,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000036.jpg,3a1514da8cbd8053e248ac2e680ecc102273c11d,2213.82,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000038.jpg,0803b2ca6d43b0dda6be266d24a1e7a839dea216,58.83,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000039.jpg,d71dd13fcea98b6ad5ad905f519e59ff7dcb81ce,521.98,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000040.jpg,98456db8e42b684ab5d8141421af5f45f24dde5a,495.51,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000041.jpg,85ee477ab1d259dd74b8a73d7979e7ce7da3da7d,54.63,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000042.jpg,927107956db85e1a8738492b7beced84c9c7e4c8,105.7,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000044.jpg,d4f3e5520d3aa12ff5e9e8c07f6468c0f52829ed,190.33,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000045.jpg,9bfb7ca4ce355f05a943274ce05a3c36e30d36aa,88.4,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000047.jpg,8fd1a63ca06bdc141d3e682229c29604b6212f3d,722.73,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000048.jpg,4a5988f4447fafa6473adcaf3eacf5436f4b0702,470.93,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000001.jpg,7bc5f13c5a295ccea2f8ecf1b9f4f310fb06b3cd,1428.85,normal,high,ONVIF monitoring software interface only with no camera hardware clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000002.jpg,da836bb58df483be146f360c3cfc399dd1ffe12b,294.16,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000003.jpg,78c2d265a46b396102f7a5c7c4731c0b66b440d7,306.05,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000004.jpg,ea01056cd6902b6407cb4e84b00d45b9265bb383,339.59,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000005.jpg,db9840bb92a21674d0cbdb29b4ae89726f985fcb,470.25,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000006.jpg,2f1a0e8f9354983d23da6455378dc3801943d31e,872.8,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000007.jpg,5c0e88db1ae2e9b5df54850782149ede52f865da,365.99,normal,high,Promotional desktop and phone image unrelated to camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000008.jpg,7387132435b6a1ac375382e6d665948769ec1201,1100.05,normal,high,Network video recorder hardware is shown without any camera device visible,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000009.jpg,a6a0e7296c4c00e9acf93dfbf8f56e53c72a51d6,1420.6,normal,high,Channel recorder lineup is shown without any camera device visible,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000010.jpg,7003ae58b1dec78e6adcfdd9094e8578c9308b03,233.85,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000011.jpg,8b730f88a7a37463c561846c3f4fe74a19260ae9,550.52,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000012.jpg,a5e6fdfd885c6bc1ca1b708709066bdb736bd645,214.28,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000013.jpg,b34e22f70c0a4048d76199477de9c4489a275565,1279.86,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000014.jpg,cd963ba10a97fa131195b2984132fad59e33b062,2071.34,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000015.jpg,db4ff1ccb8a208c69960923c664b61a706ed25c7,507.93,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000016.jpg,a3c973b4b8a9fb61b328c329ab79ba39d2cfd135,341.48,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000018.jpg,47f4c5d3241c5f57f8e84a3bf06ea4c6a7c59126,135.78,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000019.jpg,4043d78d9ef9668b5e5fba5e96678bead88e6d0e,888.69,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000020.jpg,5daf4fb98a2ada6d3f110cc87d011c297d28ca2b,3378.39,normal,high,Brand or logo graphic only with no camera hardware clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000022.jpg,29dca5607b86ff9f9cc159c2dfabc952b7a178bf,93.31,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000023.jpg,10f5906c89990687ae6d35e9cec76df4da09676f,364.08,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000024.jpg,64194bea6443b40a70b02232f51a0c9350b46e40,654.56,normal,high,ONVIF protocol diagram uses icons and does not clearly show camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000025.jpg,21829be5125aa482fbcadb17e369c8e35b52c8bb,979.49,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000026.jpg,a13322afd7b62849ddff4eb41d8cd4833f7c91f3,290.05,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000027.jpg,2bafe97ba14ce16b2dbac25baaf8106d24c338ef,1122.37,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000028.jpg,b4c04b11c9e14c769570b70803695ef93bf879ee,83.7,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000001.jpg,f73f7ec36c4e4f317600d330d23b487d90cf9785,947.97,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000002.jpg,cd7874132749de9dd69e2154b0dda1a685a5aa69,311.44,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000003.jpg,1e08d6a91233fb48b9ed65fdacb2519eec9809cf,216.72,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000004.jpg,92167ee9fb2f55d124d078755e4ab83cf47e5e3a,810.29,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000005.jpg,9c5cba981e137a983fc584bab71e04995e6a3ef6,401.0,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000006.jpg,9749730bad078753065ae4e298c72bddf759658c,810.98,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000007.jpg,f2538da262dcba6cdc83d4b9d4b8b5a720d66270,1238.28,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000009.jpg,783ced73470da0eb75599a1d2026c09d33fdec0b,599.68,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000010.jpg,ea59bde3eb6f03fdcc5ea9ff144d3f15d9d2b828,1207.63,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000011.jpg,e2e78332d680e7ec23cf5f11be226512f125c649,278.34,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000012.jpg,8f293bc4145360bc08a9bc23c684409c36b65e5f,1006.91,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,
