split,mapped_label,label,confidence,reason,status,source,path,prepared_path,sha1,blur_score,error,row_number
train,camera,camera,high,Another square ArduCam housing with lens,ok,images,C:\Users\amani\Downloads\dataset\images\arducam_spy_camera\000045.jpg,D:\pages\hiddencam-detector\dataset\train\camera\1fc8d87fca518e7d0f900051dd2fe10c217870bd_000045.jpg,1fc8d87fca518e7d0f900051dd2fe10c217870bd,844.41,,92
train,normal,normal,high,Image shows a wireless microphone bug transmitter or audio-only component without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\mini_wireless_microphone_bug\000016.jpg,D:\pages\hiddencam-detector\dataset\train\normal\d6ab4a7f6f8020a589e6775612343e44b38113c9_000016.jpg,d6ab4a7f6f8020a589e6775612343e44b38113c9,319.46,,565
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\55a705d6652008fc5573e0ac2716016ce29dfe94_000013.jpg,55a705d6652008fc5573e0ac2716016ce29dfe94,201.67,,701
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000045.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f87e1dad97bee062a21d735ab6b9071c6ac20582_000045.jpg,f87e1dad97bee062a21d735ab6b9071c6ac20582,224.33,,1635
train,camera,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000029.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ef1b375b8d7025373e4be4446fc592a9384b1c09_000029.jpg,ef1b375b8d7025373e4be4446fc592a9384b1c09,2174.09,,1453
train,normal,normal,high,Portable heater or fan with no visible surveillance lens,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000001.jpg,D:\pages\hiddencam-detector\dataset\train\normal\82ac36475e1e4d6b7a9521a977253b98847c4c56_000001.jpg,82ac36475e1e4d6b7a9521a977253b98847c4c56,180.72,,2
train,normal,normal,high,Ordinary room purifier with no visible hidden surveillance feature,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000034.jpg,D:\pages\hiddencam-detector\dataset\train\normal\08c6515a59d2b29efcaf4aa3e131a4715190361a_000034.jpg,08c6515a59d2b29efcaf4aa3e131a4715190361a,439.05,,33
train,normal,normal,high,RTSP network diagram is shown without a real camera product photo,ok,images,C:\Users\amani\Downloads\dataset\images\rtsp_ip_camera\000009.jpg,D:\pages\hiddencam-detector\dataset\train\normal\759773d088797572c766879701d6a171eef1199c_000009.jpg,759773d088797572c766879701d6a171eef1199c,574.23,,1142
train,camera,camera,high,Diagram explicitly labels the inner cover and the lens,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000022.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3515fa2fce27eaa7f811ddb7db13754c1456554b_000022.jpg,3515fa2fce27eaa7f811ddb7db13754c1456554b,170.65,,23
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000038.jpg,D:\pages\hiddencam-detector\dataset\train\camera\504f5b960de2eae12e112159e6820f4becc05c07_000038.jpg,504f5b960de2eae12e112159e6820f4becc05c07,88.86,,1436
train,camera,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000009.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3f2dddd09ca123ad80f5dadbd88ce27e34fe9cf2_000009.jpg,3f2dddd09ca123ad80f5dadbd88ce27e34fe9cf2,1663.16,,1553
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000020.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9e38216905bf54c464fb29ae63f55a0a7f2d98c3_000020.jpg,9e38216905bf54c464fb29ae63f55a0a7f2d98c3,198.26,,824
train,camera,camera,high,Dash camera product is shown with suction mount and phone preview,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_dash_camera\000016.jpg,D:\pages\hiddencam-detector\dataset\train\camera\fa857878742eb0d7328827b64d7b6d5d78c67371_000016.jpg,fa857878742eb0d7328827b64d7b6d5d78c67371,900.21,,410
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000033.jpg,D:\pages\hiddencam-detector\dataset\train\normal\26d1e79762b91290713fb26a3a6e2e46ac19b6b0_000033.jpg,26d1e79762b91290713fb26a3a6e2e46ac19b6b0,760.64,,1105
train,camera,camera,high,Dash camera is visibly installed on the windshield in the car scene,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_dash_camera\000009.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f6f6a662913345968c213cebdc374ec0176e1a7a_000009.jpg,f6f6a662913345968c213cebdc374ec0176e1a7a,879.51,,403
train,camera,camera,high,Clock-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_clock\000050.jpg,D:\pages\hiddencam-detector\dataset\train\camera\16bef0fbf09666e64001d9c233b813a9126a2e46_000050.jpg,16bef0fbf09666e64001d9c233b813a9126a2e46,1070.86,,1408
train,camera,camera,high,Button lens hidden inside a tie or shirt setup is shown,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000022.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f485ab236ce7599e272852cb8134f227ee0f10dc_000022.jpg,f485ab236ce7599e272852cb8134f227ee0f10dc,336.85,,174
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000027.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b7e671a987c8e8c63e116794b36f7690cd23d977_000027.jpg,b7e671a987c8e8c63e116794b36f7690cd23d977,221.71,,607
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000039.jpg,D:\pages\hiddencam-detector\dataset\train\camera\d71dd13fcea98b6ad5ad905f519e59ff7dcb81ce_000039.jpg,d71dd13fcea98b6ad5ad905f519e59ff7dcb81ce,521.98,,886
train,normal,normal,high,Circuit board is shown without any camera lens or camera module attached,ok,images,C:\Users\amani\Downloads\dataset\images\security_camera_module\000003.jpg,D:\pages\hiddencam-detector\dataset\train\normal\bd445bcb7be1fe2d5d3e45098eee2704e9551423_000003.jpg,bd445bcb7be1fe2d5d3e45098eee2704e9551423,1005.26,,1198
train,normal,normal,high,RF transmitter bug circuit or audio-only transmitter hardware is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_transmitter_bug\000006.jpg,D:\pages\hiddencam-detector\dataset\train\normal\c58c38bcc58d4c5543855c227aeb1ec30b503d79_000006.jpg,c58c38bcc58d4c5543855c227aeb1ec30b503d79,3929.84,,1112
train,normal,normal,high,"Wireless audio bug, earpiece, microphone, or detector equipment is shown without camera hardware.",ok,images,C:\Users\amani\Downloads\dataset\images\wireless_audio_bug\000036.jpg,D:\pages\hiddencam-detector\dataset\train\normal\074b8cee90b21a20e55e2473fcc51506e71b48a4_000036.jpg,074b8cee90b21a20e55e2473fcc51506e71b48a4,273.82,,1605
train,camera,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000021.jpg,D:\pages\hiddencam-detector\dataset\train\camera\921e6ea6237d1c4fcc0ae1c9356b8edefccfc86b_000021.jpg,921e6ea6237d1c4fcc0ae1c9356b8edefccfc86b,1364.29,,1565
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000010.jpg,D:\pages\hiddencam-detector\dataset\train\camera\53eb057741f2b51ed43b320d46ccdb0fb3267b84_000010.jpg,53eb057741f2b51ed43b320d46ccdb0fb3267b84,417.86,,1519
train,camera,camera,high,Reolink or related surveillance camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\reolink_camera\frame_18993.jpg,D:\pages\hiddencam-detector\dataset\train\camera\203c33322fa0a20ba4f3ae713c95adaac3ea9f26_frame_18993.jpg,203c33322fa0a20ba4f3ae713c95adaac3ea9f26,76.73,,1069
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c6d7429159bd371f858fb9e1fa87bc9c1cfadf22_000013.jpg,c6d7429159bd371f858fb9e1fa87bc9c1cfadf22,1480.57,,976
train,camera,camera,high,Charger-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_charger\000032.jpg,D:\pages\hiddencam-detector\dataset\train\camera\583fb507f03c8b9d41061c74a395b742559ae181_000032.jpg,583fb507f03c8b9d41061c74a395b742559ae181,56.66,,1366
train,camera,camera,high,Smoke detector spy camera product clearly shows the concealed lens or camera-marked device,ok,images,C:\Users\amani\Downloads\dataset\images\smoke_detector_spy_camera\000016.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ca0b320c67b660599bd8bc395089d632d9c2dcbd_000016.jpg,ca0b320c67b660599bd8bc395089d632d9c2dcbd,1311.78,,1274
train,camera,camera,high,Product shot of the air freshener can camera device,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\65d31a6a3cd6b6b1059ab12206503afd6ac3d998_000023.jpg,65d31a6a3cd6b6b1059ab12206503afd6ac3d998,2641.24,,24
train,normal,normal,high,Lamp or room scene is shown without a clearly visible hidden camera device,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000019.jpg,D:\pages\hiddencam-detector\dataset\train\normal\bc67421b7c6b2a74482814c58c950b847cb9699c_000019.jpg,bc67421b7c6b2a74482814c58c950b847cb9699c,388.34,,1418
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000033.jpg,D:\pages\hiddencam-detector\dataset\train\camera\926626bb088a4f4e2460546a4932b18aec103165_000033.jpg,926626bb088a4f4e2460546a4932b18aec103165,310.88,,718
train,camera,camera,high,Lineup of small portable cameras with visible lenses,ok,images,C:\Users\amani\Downloads\dataset\images\battery_powered_spy_camera\000002.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7049d9179d640cd0c3eea0f988faed7273c2bafd_000002.jpg,7049d9179d640cd0c3eea0f988faed7273c2bafd,316.07,,95
train,normal,normal,medium,PIR alert device is shown without any visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000018.jpg,D:\pages\hiddencam-detector\dataset\train\normal\c9b22d2d195fa9598af5bdd5f42a62dd38cbef0b_000018.jpg,c9b22d2d195fa9598af5bdd5f42a62dd38cbef0b,147.87,,499
train,camera,camera,high,Webcam style video bar clearly shows a front camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000025.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7b04ac5e3934b8587431956c5fcb2cbe18ff530f_000025.jpg,7b04ac5e3934b8587431956c5fcb2cbe18ff530f,310.33,,299
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000022.jpg,D:\pages\hiddencam-detector\dataset\train\camera\5ca00bf4394c51c9d8ba29c3acc53d050734d8cf_000022.jpg,5ca00bf4394c51c9d8ba29c3acc53d050734d8cf,138.38,,1531
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000017.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ea8da4e49fb95930e42e968ff279e1eecd00f56b_000017.jpg,ea8da4e49fb95930e42e968ff279e1eecd00f56b,652.62,,704
train,camera,camera,high,Product shot clearly shows a PTZ meeting camera with lens,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\16b7c61cf013fe5ed4fb6a8937c85c415a7d3435_000003.jpg,16b7c61cf013fe5ed4fb6a8937c85c415a7d3435,278.35,,279
train,camera,camera,high,Security surveillance system image clearly shows cameras or camera-equipped system hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_surveillance_system\000005.jpg,D:\pages\hiddencam-detector\dataset\train\camera\fb654c41e96bca4cea80047e49c3550353105763_000005.jpg,fb654c41e96bca4cea80047e49c3550353105763,174.52,,1232
train,normal,normal,high,Fisheye surveillance still is shown without the camera hardware itself,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000035.jpg,D:\pages\hiddencam-detector\dataset\train\normal\f17166b323c165386dd1a06f5d6f079fd3a4b673_000035.jpg,f17166b323c165386dd1a06f5d6f079fd3a4b673,250.24,,1181
train,camera,camera,high,Security camera module or camera-equipped surveillance product is clearly shown with visible lens hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_camera_module\000037.jpg,D:\pages\hiddencam-detector\dataset\train\camera\50a90de172a4a54ed2f21d792118b16d7207544a_000037.jpg,50a90de172a4a54ed2f21d792118b16d7207544a,4045.78,,1229
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000025.jpg,D:\pages\hiddencam-detector\dataset\train\normal\2be0f66a1eb4eb842e951587cbd1c7625bdb2d0b_000025.jpg,2be0f66a1eb4eb842e951587cbd1c7625bdb2d0b,821.88,,1098
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000024.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2afbae6056db3a9719e759c54da0a42d136aa115_000024.jpg,2afbae6056db3a9719e759c54da0a42d136aa115,154.27,,711
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000043.jpg,D:\pages\hiddencam-detector\dataset\train\camera\90312611cf0a30709d59174a5bff50def9e48761_000043.jpg,90312611cf0a30709d59174a5bff50def9e48761,464.01,,621
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000040.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9b4e3206d9abef3ceb6ebea80e2dbc0ec24baef7_000040.jpg,9b4e3206d9abef3ceb6ebea80e2dbc0ec24baef7,266.44,,618
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000006.jpg,D:\pages\hiddencam-detector\dataset\train\camera\4d6a065247950022a06950fdbf49489c315a813c_000006.jpg,4d6a065247950022a06950fdbf49489c315a813c,1076.48,,694
train,camera,camera,high,Raspberry Pi camera module or lens assembly is clearly shown in product or comparison imagery,ok,images,C:\Users\amani\Downloads\dataset\images\raspberry_pi_camera_module\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a70cbaf140c35386402982fa46ce6dce73ac2079_000004.jpg,a70cbaf140c35386402982fa46ce6dce73ac2079,851.44,,1019
train,camera,camera,high,WiFi wall clock surveillance product ad is explicit,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000022.jpg,D:\pages\hiddencam-detector\dataset\train\camera\e9c9fe91529d7360aaa95ff853b7ad3e95833af5_000022.jpg,e9c9fe91529d7360aaa95ff853b7ad3e95833af5,209.66,,238
train,camera,camera,high,White Foscam bullet camera product clearly shows the front lens,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\49c5834fb7f1b61ff349053e06f8eb1f5b6ca796_000008.jpg,49c5834fb7f1b61ff349053e06f8eb1f5b6ca796,293.78,,367
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000015.jpg,D:\pages\hiddencam-detector\dataset\train\camera\fde9992b6524e8017469aa130f71c952014c1ed5_000015.jpg,fde9992b6524e8017469aa130f71c952014c1ed5,770.28,,978
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000017.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b4e28ebf7190496df7f3f234689f635985480405_000017.jpg,b4e28ebf7190496df7f3f234689f635985480405,446.4,,1311
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000037.jpg,D:\pages\hiddencam-detector\dataset\train\camera\dba18bfc65b5a6d349b4598b4da02c454f7b083b_000037.jpg,dba18bfc65b5a6d349b4598b4da02c454f7b083b,1602.36,,685
train,normal,normal,high,Rendered office scene is shown without any visible hidden camera device,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000043.jpg,D:\pages\hiddencam-detector\dataset\train\normal\7eccfe87b3867839c28ffa467e098882f67dbbf5_000043.jpg,7eccfe87b3867839c28ffa467e098882f67dbbf5,755.05,,1188
train,camera,camera,high,Button style lens module is shown in hand,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000048.jpg,D:\pages\hiddencam-detector\dataset\train\camera\17e2a39f821b93af6bbd29bec65db4e1af3e825a_000048.jpg,17e2a39f821b93af6bbd29bec65db4e1af3e825a,73.03,,198
train,camera,camera,high,Wall clock image includes a hidden camera app viewing callout,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f460fc17a067b27695a75e6046710ad845324621_000003.jpg,f460fc17a067b27695a75e6046710ad845324621,427.17,,219
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000042.jpg,D:\pages\hiddencam-detector\dataset\train\camera\1e94db0b5cc55be5857b73fef4f2c5a86091515f_000042.jpg,1e94db0b5cc55be5857b73fef4f2c5a86091515f,900.95,,1439
train,camera,camera,high,Security camera module or camera-equipped surveillance product is clearly shown with visible lens hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_camera_module\000027.jpg,D:\pages\hiddencam-detector\dataset\train\camera\187ebb81df1cda54674d186d15bc0e9d7d58ce4c_000027.jpg,187ebb81df1cda54674d186d15bc0e9d7d58ce4c,245.35,,1220
train,normal,normal,high,"Wireless audio bug, earpiece, microphone, or detector equipment is shown without camera hardware.",ok,images,C:\Users\amani\Downloads\dataset\images\wireless_audio_bug\000007.jpg,D:\pages\hiddencam-detector\dataset\train\normal\f161de6d5ffef8b9e1edd92414273c2bd6b1755b_000007.jpg,f161de6d5ffef8b9e1edd92414273c2bd6b1755b,197.93,,1580
train,camera,camera,high,Dash cam product image clearly shows the camera hardware and phone preview,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_dash_camera\000006.jpg,D:\pages\hiddencam-detector\dataset\train\camera\5751565ece2e5ca17e68ca4b4b1d55cae88244cc_000006.jpg,5751565ece2e5ca17e68ca4b4b1d55cae88244cc,372.08,,400
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000008.jpg,D:\pages\hiddencam-detector\dataset\train\normal\66c67d78598a49572bd216153bc8a1abe1870e56_000008.jpg,66c67d78598a49572bd216153bc8a1abe1870e56,1653.62,,1081
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000034.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7d8f10dfca7a55c0139e74c6c88214a3316c124b_000034.jpg,7d8f10dfca7a55c0139e74c6c88214a3316c124b,132.76,,836
train,normal,normal,high,"Wireless audio bug, earpiece, microphone, or detector equipment is shown without camera hardware.",ok,images,C:\Users\amani\Downloads\dataset\images\wireless_audio_bug\000017.jpg,D:\pages\hiddencam-detector\dataset\train\normal\2921d3772a251ecc04d64b76c3c16f725d8a59d9_000017.jpg,2921d3772a251ecc04d64b76c3c16f725d8a59d9,1370.53,,1589
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2a51cf6071ef0a29e9879c0422185dd3252db48e_000007.jpg,2a51cf6071ef0a29e9879c0422185dd3252db48e,223.25,,861
train,camera,camera,high,Clock-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_clock\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\cc321a68d0af3dbac11f1794196ff2467aa01b1e_000023.jpg,cc321a68d0af3dbac11f1794196ff2467aa01b1e,174.22,,1394
train,camera,camera,high,Black Foscam indoor camera product clearly shows the lens,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000035.jpg,D:\pages\hiddencam-detector\dataset\train\camera\1be1803de93123d9915a6f858036d675c982e02a_000035.jpg,1be1803de93123d9915a6f858036d675c982e02a,516.06,,392
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000029.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b8d3117b02d7a7763de06a3e02208f7bd785b66d_000029.jpg,b8d3117b02d7a7763de06a3e02208f7bd785b66d,127.49,,1427
train,normal,normal,high,Promotional security-themed graphic is shown without any camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000050.jpg,D:\pages\hiddencam-detector\dataset\train\normal\4f045c38a27126605802b5bf57a1767293903d5b_000050.jpg,4f045c38a27126605802b5bf57a1767293903d5b,590.9,,1195
train,camera,camera,high,Smoke detector spy camera product clearly shows the concealed lens or camera-marked device,ok,images,C:\Users\amani\Downloads\dataset\images\smoke_detector_spy_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\af4411b57092475338c1d8a9221c5711275cedd5_000007.jpg,af4411b57092475338c1d8a9221c5711275cedd5,313.67,,1266
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000010.jpg,D:\pages\hiddencam-detector\dataset\train\camera\20db4a194773b1b57d2ef5e06972a9d1a807bbac_000010.jpg,20db4a194773b1b57d2ef5e06972a9d1a807bbac,207.07,,1305
train,camera,camera,high,Office or covert surveillance camera hardware is clearly shown with visible lens or disguised device,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000005.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b96e77779e3d6102890cfe5fec8e25475ba9d20b_000005.jpg,b96e77779e3d6102890cfe5fec8e25475ba9d20b,53.25,,1154
train,camera,camera,high,Reolink or related surveillance camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\reolink_camera\frame_18458.jpg,D:\pages\hiddencam-detector\dataset\train\camera\278b797f44c5f95bd4d494a494144891ca1d82ec_frame_18458.jpg,278b797f44c5f95bd4d494a494144891ca1d82ec,1673.36,,1066
train,camera,camera,high,Raspberry Pi camera module or lens assembly is clearly shown in product or comparison imagery,ok,images,C:\Users\amani\Downloads\dataset\images\raspberry_pi_camera_module\000018.jpg,D:\pages\hiddencam-detector\dataset\train\camera\71b862a5f5a4c163dcbeaa922d2e48c281d656e1_000018.jpg,71b862a5f5a4c163dcbeaa922d2e48c281d656e1,1410.04,,1033
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000040.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c2a61e560d70e6db1122bc44153d749d1343f667_000040.jpg,c2a61e560d70e6db1122bc44153d749d1343f667,111.36,,1437
train,normal,normal,high,Image shows a wireless microphone bug transmitter or audio-only component without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\mini_wireless_microphone_bug\000015.jpg,D:\pages\hiddencam-detector\dataset\train\normal\e584fdc10956768c6f10af9369fec7dafe2f11da_000015.jpg,e584fdc10956768c6f10af9369fec7dafe2f11da,72.07,,564
train,camera,camera,high,USB charger style hidden camera product with lens and wifi icons,ok,images,C:\Users\amani\Downloads\dataset\images\battery_powered_spy_camera\000025.jpg,D:\pages\hiddencam-detector\dataset\train\camera\134468e4befd7dad69c310f901425c3386435fb2_000025.jpg,134468e4befd7dad69c310f901425c3386435fb2,312.55,,118
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000034.jpg,D:\pages\hiddencam-detector\dataset\train\camera\94fe379dd1482aa638fdb0f491adf8d6d36b9070_000034.jpg,94fe379dd1482aa638fdb0f491adf8d6d36b9070,465.01,,614
train,normal,normal,high,Image shows a wireless microphone bug transmitter or audio-only component without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\mini_wireless_microphone_bug\000017.jpg,D:\pages\hiddencam-detector\dataset\train\normal\afbf947a32e4558a542f2edff202cb3759fb8630_000017.jpg,afbf947a32e4558a542f2edff202cb3759fb8630,137.52,,566
train,camera,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000025.jpg,D:\pages\hiddencam-detector\dataset\train\camera\644b25069f1d0ce171f90c19e039c708897366ca_000025.jpg,644b25069f1d0ce171f90c19e039c708897366ca,359.57,,1569
train,camera,camera,high,Button style hidden camera device with visible lens,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000001.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8fb4e9c0a0b5b13742e1ccf740576a2e18565e6d_000001.jpg,8fb4e9c0a0b5b13742e1ccf740576a2e18565e6d,626.21,,153
train,camera,camera,high,White Foscam turret camera product clearly shows the lens and phone preview,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000032.jpg,D:\pages\hiddencam-detector\dataset\train\camera\718d9331de30896a15672f4587af02fc5c7bfe6e_000032.jpg,718d9331de30896a15672f4587af02fc5c7bfe6e,238.95,,390
train,camera,camera,high,Raspberry Pi camera module or lens assembly is clearly shown in product or comparison imagery,ok,images,C:\Users\amani\Downloads\dataset\images\raspberry_pi_camera_module\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\54c99979f1b0027ac20530aa4e23671d3dd93cbf_000023.jpg,54c99979f1b0027ac20530aa4e23671d3dd93cbf,379.39,,1038
train,normal,normal,high,USB disk recorder product is explicitly labeled as an audio recorder,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000025.jpg,D:\pages\hiddencam-detector\dataset\train\normal\21f349c9eb333737c4fa1f41096f6b9f9849c64a_000025.jpg,21f349c9eb333737c4fa1f41096f6b9f9849c64a,51.7,,506
